Zeit (s);Pos X;Pos Y;Pos Z;Bewegung X;Bewegung Y;Bewegung Z; Looking at Artwork;
301,59;-3,11;-9,15;19,34;0,00;0,00;0,00;none
301,59;-3,11;-9,15;19,34;0,00;0,00;0,00;none
301,61;-3,11;-9,15;19,34;0,00;0,00;0,00;none
301,64;-3,05;-9,15;19,42;0,06;0,00;0,08;none
301,66;-3,01;-9,15;19,42;0,04;0,00;0,00;none
301,68;-2,96;-9,15;19,41;0,05;0,00;-0,01;none
301,71;-2,90;-9,15;19,41;0,06;0,00;0,00;none
301,73;-2,86;-9,15;19,41;0,04;0,00;0,00;none
301,74;-2,84;-9,15;19,41;0,02;0,00;0,00;none
301,75;-2,82;-9,15;19,41;0,02;0,00;0,00;none
301,77;-2,79;-9,15;19,41;0,04;0,00;0,00;none
301,78;-2,77;-9,15;19,41;0,01;0,00;0,00;none
301,79;-2,75;-9,15;19,41;0,03;0,00;0,00;none
301,81;-2,71;-9,15;19,41;0,04;0,00;0,00;none
301,82;-2,69;-9,15;19,41;0,02;0,00;0,00;none
301,83;-2,66;-9,15;19,41;0,03;0,00;0,00;none
301,84;-2,64;-9,15;19,41;0,02;0,00;0,00;none
301,86;-2,60;-9,15;19,41;0,04;0,00;0,00;none
301,89;-2,55;-9,15;19,42;0,05;0,00;0,01;none
301,91;-2,51;-9,15;19,43;0,03;0,00;0,01;none
301,92;-2,50;-9,15;19,43;0,02;0,00;0,00;none
301,93;-2,48;-9,15;19,44;0,02;0,00;0,00;none
301,95;-2,45;-9,15;19,44;0,03;0,00;0,01;none
301,96;-2,43;-9,15;19,45;0,01;0,00;0,00;none
301,98;-2,41;-9,15;19,45;0,03;0,00;0,01;none
301,99;-2,41;-9,15;19,45;0,00;0,00;0,00;none
302,00;-2,41;-9,15;19,45;0,00;0,00;0,00;none
302,02;-2,41;-9,15;19,45;0,00;0,00;0,00;none
302,03;-2,41;-9,15;19,45;0,00;0,00;0,00;none
302,06;-2,41;-9,15;19,45;0,00;0,00;0,00;none
302,07;-2,41;-9,15;19,45;0,00;0,00;0,00;none
302,09;-2,41;-9,15;19,45;0,00;0,00;0,00;none
302,10;-2,41;-9,15;19,45;0,00;0,00;0,00;none
302,11;-2,41;-9,15;19,45;0,00;0,00;0,00;none
302,12;-2,41;-9,15;19,45;0,00;0,00;0,00;none
302,16;-2,41;-9,15;19,45;0,00;0,00;0,00;none
302,17;-2,41;-9,15;19,45;0,00;0,00;0,00;none
302,19;-2,41;-9,15;19,45;0,00;0,00;0,00;none
302,21;-2,41;-9,15;19,45;0,00;0,00;0,00;none
302,22;-2,41;-9,15;19,45;0,00;0,00;0,00;none
302,23;-2,41;-9,15;19,45;0,00;0,00;0,00;none
302,24;-2,41;-9,15;19,45;0,00;0,00;0,00;none
302,26;-2,41;-9,15;19,46;0,00;0,00;0,01;none
302,27;-2,41;-9,15;19,47;0,00;0,00;0,00;none
302,28;-2,41;-9,15;19,48;0,00;0,00;0,01;none
