Zeit (s);Pos X;Pos Y;Pos Z;Bewegung X;Bewegung Y;Bewegung Z; Looking at Artwork;
419,01;7,86;-8,60;8,71;0,00;0,00;0,00;none
419,01;7,83;-8,60;8,64;-0,02;0,00;-0,07;none
419,03;7,82;-8,60;8,60;-0,01;0,00;-0,04;none
419,04;7,81;-8,60;8,57;-0,01;0,00;-0,03;none
419,05;7,80;-8,60;8,55;-0,01;0,00;-0,02;none
419,07;7,79;-8,60;8,52;-0,01;0,00;-0,03;none
419,09;7,78;-8,60;8,49;-0,01;0,00;-0,03;none
419,10;7,77;-8,60;8,47;-0,01;0,00;-0,02;none
419,11;7,76;-8,60;8,44;-0,01;0,00;-0,03;none
419,13;7,75;-8,60;8,42;-0,01;0,00;-0,03;none
419,14;7,75;-8,60;8,39;-0,01;0,00;-0,03;none
419,16;7,73;-8,60;8,35;-0,01;0,00;-0,04;none
419,17;7,73;-8,60;8,34;-0,01;0,00;-0,01;none
419,18;7,72;-8,60;8,31;-0,01;0,00;-0,03;none
419,20;7,71;-8,60;8,28;-0,01;0,00;-0,03;none
419,21;7,71;-8,60;8,27;0,00;0,00;-0,01;none
419,22;7,71;-8,60;8,27;0,00;0,00;0,00;none
419,24;7,71;-8,60;8,27;0,00;0,00;0,00;none
419,25;7,71;-8,60;8,27;0,00;0,00;0,00;none
419,26;7,72;-8,60;8,27;0,01;0,00;0,00;none
419,28;7,73;-8,60;8,28;0,01;0,00;0,01;none
419,29;7,74;-8,60;8,29;0,01;0,00;0,01;none
419,31;7,75;-8,60;8,29;0,01;0,00;0,01;none
419,32;7,76;-8,60;8,30;0,01;0,00;0,01;none
419,33;7,77;-8,60;8,31;0,01;0,00;0,01;none
419,35;7,77;-8,60;8,31;0,00;0,00;0,00;none
419,36;7,77;-8,60;8,31;0,00;0,00;0,00;none
419,38;7,77;-8,60;8,31;0,00;0,00;0,00;none
419,39;7,77;-8,60;8,31;0,00;0,00;0,00;none
419,40;7,77;-8,60;8,31;0,00;0,00;0,00;none
419,42;7,77;-8,60;8,31;0,00;0,00;0,00;none
419,43;7,77;-8,60;8,31;0,00;0,00;0,00;none
419,45;7,77;-8,60;8,31;0,00;0,00;0,00;none
419,46;7,77;-8,60;8,31;0,00;0,00;0,00;none
419,47;7,77;-8,60;8,31;0,00;0,00;0,00;none
419,49;7,77;-8,60;8,31;0,00;0,00;0,00;none
419,50;7,77;-8,60;8,31;0,00;0,00;0,00;none
419,52;7,77;-8,60;8,31;0,00;0,00;0,00;none
419,53;7,77;-8,60;8,31;0,00;0,00;0,00;none
419,54;7,77;-8,60;8,31;0,00;0,00;0,00;none
419,56;7,77;-8,60;8,31;0,00;0,00;0,00;none
419,57;7,77;-8,60;8,31;0,00;0,00;0,00;none
419,59;7,77;-8,60;8,31;0,00;0,00;0,00;none
419,60;7,77;-8,60;8,31;0,00;0,00;0,00;Artwork18
419,61;7,77;-8,60;8,31;0,00;0,00;0,00;Artwork18
419,63;7,77;-8,60;8,31;0,00;0,00;0,00;Artwork18
419,64;7,77;-8,60;8,31;0,00;0,00;0,00;Artwork18
419,65;7,77;-8,60;8,31;0,00;0,00;0,00;Artwork18
419,67;7,77;-8,60;8,31;0,00;0,00;0,00;Artwork18
419,68;7,77;-8,60;8,31;0,00;0,00;0,00;Artwork18
419,70;7,77;-8,60;8,31;0,00;0,00;0,00;Artwork18
419,71;7,77;-8,60;8,31;0,00;0,00;0,00;Artwork18
419,72;7,77;-8,60;8,31;0,00;0,00;0,00;Artwork18
419,74;7,78;-8,60;8,32;0,01;0,00;0,01;Artwork18
419,75;7,79;-8,60;8,33;0,01;0,00;0,02;Artwork18
419,77;7,80;-8,60;8,36;0,01;0,00;0,03;Artwork18
419,78;7,81;-8,60;8,39;0,01;0,00;0,03;Artwork18
419,79;7,83;-8,60;8,41;0,01;0,00;0,03;Artwork18
419,81;7,84;-8,60;8,44;0,01;0,00;0,02;Artwork18
419,82;7,85;-8,60;8,46;0,01;0,00;0,03;none
419,84;7,86;-8,60;8,49;0,01;0,00;0,02;none
419,85;7,87;-8,60;8,51;0,01;0,00;0,03;none
419,86;7,88;-8,60;8,54;0,01;0,00;0,03;none
419,88;7,89;-8,60;8,57;0,01;0,00;0,03;none
419,89;7,89;-8,60;8,59;0,01;0,00;0,03;none
419,91;7,90;-8,60;8,62;0,01;0,00;0,03;none
419,92;7,90;-8,60;8,65;0,01;0,00;0,03;none
419,93;7,91;-8,60;8,68;0,00;0,00;0,02;none
419,95;7,91;-8,60;8,70;0,00;0,00;0,03;none
419,96;7,91;-8,60;8,73;0,00;0,00;0,03;none
419,98;7,91;-8,60;8,76;0,00;0,00;0,03;none
419,99;7,91;-8,60;8,79;0,00;0,00;0,02;none
420,00;7,91;-8,60;8,81;0,00;0,00;0,03;none
420,02;7,91;-8,60;8,84;0,00;0,00;0,03;none
420,03;7,90;-8,60;8,87;-0,01;0,00;0,03;none
420,05;7,89;-8,60;8,89;-0,01;0,00;0,02;none
420,06;7,89;-8,60;8,90;0,00;0,00;0,01;none
420,07;7,89;-8,60;8,91;0,00;0,00;0,01;none
420,09;7,89;-8,60;8,91;0,00;0,00;0,00;none
420,10;7,89;-8,60;8,91;0,00;0,00;0,00;none
420,12;7,89;-8,60;8,91;0,00;0,00;0,00;none
420,13;7,89;-8,60;8,91;0,00;0,00;0,00;none
420,14;7,89;-8,60;8,91;0,00;0,00;0,00;none
420,16;7,89;-8,60;8,91;0,00;0,00;0,00;none
