Zeit (s);Pos X;Pos Y;Pos Z;Bewegung X;Bewegung Y;Bewegung Z; Looking at Artwork;
172,57;-5,28;-0,57;-5,61;0,00;0,00;0,00;none
172,57;-5,28;-0,57;-5,61;0,00;0,00;0,00;none
172,59;-5,28;-0,57;-5,61;0,00;0,00;0,00;none
172,60;-5,28;-0,57;-5,61;0,00;0,00;0,00;none
172,62;-5,28;-0,57;-5,61;0,00;0,00;0,00;none
172,63;-5,28;-0,57;-5,61;0,00;0,00;0,00;none
172,65;-5,28;-0,57;-5,61;0,00;0,00;0,00;none
172,66;-5,28;-0,57;-5,61;0,00;0,00;0,00;none
172,67;-5,28;-0,57;-5,61;0,00;0,00;0,00;none
172,69;-5,28;-0,57;-5,61;0,00;0,00;0,00;none
172,70;-5,28;-0,57;-5,61;0,00;0,00;0,00;none
172,72;-5,28;-0,57;-5,61;0,00;0,00;0,00;none
172,73;-5,28;-0,57;-5,61;0,00;0,00;0,00;none
172,74;-5,28;-0,57;-5,61;0,00;0,00;0,00;none
172,76;-5,28;-0,57;-5,61;0,00;0,00;0,00;none
172,77;-5,28;-0,57;-5,61;0,00;0,00;0,00;none
172,79;-5,28;-0,57;-5,61;0,00;0,00;0,00;none
172,80;-5,28;-0,57;-5,61;0,00;0,00;0,00;none
172,81;-5,28;-0,57;-5,61;0,00;0,00;0,00;none
172,83;-5,28;-0,57;-5,61;0,00;0,00;0,00;none
172,84;-5,28;-0,57;-5,61;0,00;0,00;0,00;none
172,85;-5,28;-0,57;-5,61;0,00;0,00;0,00;none
172,87;-5,28;-0,57;-5,61;0,00;0,00;0,00;none
172,88;-5,28;-0,57;-5,61;0,00;0,00;0,00;none
172,90;-5,28;-0,57;-5,61;0,00;0,00;0,00;none
172,91;-5,28;-0,57;-5,61;0,00;0,00;0,00;none
172,92;-5,28;-0,57;-5,61;0,00;0,00;0,00;none
172,94;-5,28;-0,57;-5,61;0,00;0,00;0,00;none
172,95;-5,28;-0,57;-5,61;0,00;0,00;0,00;none
172,97;-5,28;-0,57;-5,61;0,00;0,00;0,00;none
172,98;-5,28;-0,57;-5,61;0,00;0,00;0,00;none
172,99;-5,28;-0,57;-5,61;0,00;0,00;0,00;none
173,01;-5,28;-0,57;-5,61;0,00;0,00;0,00;none
173,02;-5,28;-0,57;-5,61;0,00;0,00;0,00;Artwork9
173,04;-5,28;-0,57;-5,61;0,00;0,00;0,00;Artwork9
173,05;-5,28;-0,57;-5,61;0,00;0,00;0,00;Artwork9
173,06;-5,28;-0,57;-5,61;0,00;0,00;0,00;Artwork9
173,08;-5,28;-0,57;-5,61;0,00;0,00;0,00;Artwork9
173,09;-5,28;-0,57;-5,61;0,00;0,00;0,00;Artwork9
173,11;-5,28;-0,57;-5,61;0,00;0,00;0,00;Artwork9
173,12;-5,28;-0,57;-5,61;0,00;0,00;0,00;Artwork9
173,13;-5,28;-0,57;-5,61;0,00;0,00;0,00;Artwork9
173,15;-5,28;-0,57;-5,54;0,00;0,00;0,06;Artwork9
173,16;-5,29;-0,57;-5,53;0,00;0,00;0,01;Artwork9
173,17;-5,29;-0,57;-5,52;-0,01;0,00;0,01;Artwork9
173,19;-5,31;-0,57;-5,49;-0,02;0,00;0,03;Artwork9
173,20;-5,33;-0,57;-5,47;-0,01;0,00;0,02;Artwork9
173,22;-5,34;-0,57;-5,45;-0,02;0,00;0,02;none
173,23;-5,36;-0,57;-5,43;-0,02;0,00;0,02;none
173,25;-5,38;-0,57;-5,40;-0,02;0,00;0,02;none
173,26;-5,39;-0,57;-5,38;-0,02;0,00;0,02;Artwork12
173,27;-5,41;-0,57;-5,36;-0,02;0,00;0,02;Artwork12
173,29;-5,43;-0,57;-5,34;-0,02;0,00;0,02;Artwork12
173,30;-5,44;-0,57;-5,31;-0,02;0,00;0,02;Artwork12
173,31;-5,46;-0,57;-5,29;-0,02;0,00;0,02;Artwork12
173,33;-5,48;-0,57;-5,27;-0,02;0,00;0,02;Artwork12
173,34;-5,49;-0,57;-5,25;-0,02;0,00;0,02;Artwork12
173,36;-5,51;-0,57;-5,23;-0,02;0,00;0,02;Artwork12
173,37;-5,53;-0,57;-5,21;-0,02;0,00;0,02;Artwork12
173,38;-5,54;-0,57;-5,18;-0,02;0,00;0,02;Artwork12
173,40;-5,54;-0,57;-5,16;0,00;0,00;0,02;Artwork12
173,41;-5,55;-0,57;-5,14;0,00;0,00;0,02;Artwork12
173,43;-5,55;-0,57;-5,12;0,00;0,00;0,02;Artwork12
173,44;-5,55;-0,57;-5,11;0,00;0,00;0,01;Artwork12
173,45;-5,55;-0,57;-5,11;0,00;0,00;0,00;Artwork12
173,47;-5,55;-0,57;-5,11;0,00;0,00;0,00;Artwork12
173,48;-5,55;-0,57;-5,11;0,00;0,00;0,00;Artwork12
173,49;-5,55;-0,57;-5,11;0,00;0,00;0,00;Artwork12
173,51;-5,55;-0,57;-5,11;0,00;0,00;0,00;Artwork12
173,52;-5,55;-0,57;-5,11;0,00;0,00;0,00;Artwork12
173,54;-5,55;-0,57;-5,11;0,00;0,00;0,00;Artwork12
173,55;-5,55;-0,57;-5,11;0,00;0,00;0,00;Artwork12
173,57;-5,55;-0,57;-5,11;0,00;0,00;0,00;Artwork12
173,58;-5,55;-0,57;-5,11;0,00;0,00;0,00;Artwork12
173,59;-5,55;-0,57;-5,11;0,00;0,00;0,00;Artwork12
173,61;-5,55;-0,57;-5,11;0,00;0,00;0,00;Artwork12
173,62;-5,55;-0,57;-5,11;0,00;0,00;0,00;Artwork12
173,63;-5,55;-0,57;-5,11;0,00;0,00;0,00;none
173,65;-5,55;-0,57;-5,11;0,00;0,00;0,00;none
173,66;-5,55;-0,57;-5,11;0,00;0,00;0,00;none
173,68;-5,55;-0,57;-5,11;0,00;0,00;0,00;none
173,69;-5,55;-0,57;-5,11;0,00;0,00;0,00;none
173,70;-5,55;-0,57;-5,11;0,00;0,00;0,00;none
173,72;-5,55;-0,57;-5,11;0,00;0,00;0,00;none
173,73;-5,55;-0,57;-5,11;0,00;0,00;0,00;none
173,75;-5,55;-0,57;-5,11;0,00;0,00;0,00;none
173,76;-5,55;-0,57;-5,11;0,00;0,00;0,00;none
173,77;-5,55;-0,57;-5,11;0,00;0,00;0,00;none
173,79;-5,55;-0,57;-5,11;0,00;0,00;0,00;none
173,81;-5,55;-0,57;-5,11;0,00;0,00;0,00;none
173,82;-5,55;-0,57;-5,11;0,00;0,00;0,00;none
173,83;-5,55;-0,57;-5,11;0,00;0,00;0,00;none
173,84;-5,55;-0,57;-5,11;0,00;0,00;0,00;none
173,87;-5,55;-0,57;-5,11;0,00;0,00;0,00;none
173,89;-5,55;-0,57;-5,11;0,00;0,00;0,00;none
173,90;-5,55;-0,57;-5,11;0,00;0,00;0,00;none
173,91;-5,55;-0,57;-5,11;0,00;0,00;0,00;none
173,93;-5,55;-0,57;-5,11;0,00;0,00;0,00;none
173,94;-5,55;-0,57;-5,11;0,00;0,00;0,00;none
173,95;-5,55;-0,57;-5,11;0,00;0,00;0,00;none
173,97;-5,55;-0,57;-5,11;0,00;0,00;0,00;none
173,98;-5,55;-0,57;-5,11;0,00;0,00;0,00;none
174,00;-5,55;-0,57;-5,11;0,00;0,00;0,00;none
174,01;-5,55;-0,57;-5,11;0,00;0,00;0,00;none
174,02;-5,55;-0,57;-5,11;0,00;0,00;0,00;none
174,04;-5,55;-0,57;-5,11;0,00;0,00;0,00;none
174,05;-5,55;-0,57;-5,11;0,00;0,00;0,00;none
174,07;-5,55;-0,57;-5,11;0,00;0,00;0,00;none
174,08;-5,55;-0,57;-5,11;0,00;0,00;0,00;none
174,09;-5,55;-0,57;-5,11;0,00;0,00;0,00;none
174,11;-5,55;-0,57;-5,11;0,00;0,00;0,00;none
174,12;-5,55;-0,57;-5,11;0,00;0,00;0,00;none
174,14;-5,55;-0,57;-5,11;0,00;0,00;0,00;none
174,15;-5,55;-0,57;-5,11;0,00;0,00;0,00;none
174,16;-5,55;-0,57;-5,11;0,00;0,00;0,00;none
174,18;-5,55;-0,57;-5,11;0,00;0,00;0,00;none
174,19;-5,54;-0,57;-5,10;0,01;0,00;0,01;none
174,20;-5,53;-0,57;-5,09;0,01;0,00;0,01;none
174,22;-5,51;-0,57;-5,07;0,02;0,00;0,02;none
174,23;-5,49;-0,57;-5,05;0,02;0,00;0,02;none
174,25;-5,48;-0,57;-5,03;0,02;0,00;0,02;none
174,26;-5,46;-0,57;-5,00;0,02;0,00;0,02;none
174,28;-5,44;-0,57;-4,98;0,02;0,00;0,02;none
174,29;-5,43;-0,57;-4,96;0,01;0,00;0,02;none
174,30;-5,42;-0,57;-4,93;0,01;0,00;0,02;none
174,32;-5,40;-0,57;-4,91;0,01;0,00;0,02;none
174,33;-5,39;-0,57;-4,88;0,01;0,00;0,02;none
174,34;-5,37;-0,57;-4,86;0,01;0,00;0,02;none
174,36;-5,36;-0,57;-4,84;0,01;0,00;0,02;none
174,37;-5,35;-0,57;-4,81;0,01;0,00;0,03;none
174,39;-5,34;-0,57;-4,78;0,01;0,00;0,03;none
174,40;-5,33;-0,57;-4,76;0,01;0,00;0,03;Artwork9
174,41;-5,32;-0,57;-4,73;0,01;0,00;0,03;Artwork9
174,43;-5,31;-0,57;-4,70;0,01;0,00;0,03;Artwork9
174,44;-5,31;-0,57;-4,68;0,01;0,00;0,03;Artwork9
174,46;-5,30;-0,57;-4,65;0,00;0,00;0,03;Artwork9
174,47;-5,30;-0,57;-4,62;0,00;0,00;0,03;Artwork9
174,48;-5,30;-0,57;-4,59;0,00;0,00;0,03;Artwork9
174,50;-5,29;-0,57;-4,57;0,00;0,00;0,03;Artwork9
174,51;-5,29;-0,57;-4,54;0,00;0,00;0,03;Artwork9
174,53;-5,28;-0,57;-4,51;0,00;0,00;0,03;Artwork9
174,54;-5,28;-0,57;-4,48;0,00;0,00;0,03;Artwork9
174,55;-5,28;-0,57;-4,46;0,00;0,00;0,03;Artwork9
174,57;-5,27;-0,57;-4,43;0,00;0,00;0,03;Artwork9
174,58;-5,27;-0,57;-4,40;0,00;0,00;0,03;Artwork9
174,59;-5,27;-0,57;-4,37;0,00;0,00;0,03;Artwork9
174,61;-5,26;-0,57;-4,35;0,00;0,00;0,03;Artwork9
174,62;-5,26;-0,57;-4,32;0,00;0,00;0,03;Artwork9
174,64;-5,25;-0,57;-4,29;0,00;0,00;0,03;Artwork9
174,65;-5,25;-0,57;-4,26;0,00;0,00;0,03;Artwork9
174,66;-5,24;-0,57;-4,24;0,00;0,00;0,03;Artwork9
174,68;-5,24;-0,57;-4,21;0,00;0,00;0,03;Artwork9
174,69;-5,24;-0,57;-4,18;0,00;0,00;0,03;Artwork9
174,71;-5,23;-0,57;-4,15;0,00;0,00;0,03;Artwork9
174,72;-5,23;-0,57;-4,13;0,00;0,00;0,03;Artwork9
174,73;-5,22;-0,57;-4,10;0,00;0,00;0,03;Artwork9
174,75;-5,22;-0,57;-4,07;0,00;0,00;0,03;Artwork9
174,76;-5,21;-0,57;-4,04;0,01;0,00;0,03;Artwork9
174,78;-5,21;-0,57;-4,02;0,00;0,00;0,03;Artwork9
174,79;-5,20;-0,57;-3,99;0,01;0,00;0,03;Artwork9
174,80;-5,20;-0,57;-3,96;0,01;0,00;0,03;Artwork9
174,82;-5,19;-0,57;-3,93;0,01;0,00;0,03;Artwork9
174,83;-5,19;-0,57;-3,91;0,01;0,00;0,03;Artwork9
174,85;-5,18;-0,57;-3,88;0,01;0,00;0,03;Artwork9
174,86;-5,17;-0,57;-3,85;0,01;0,00;0,03;Artwork9
174,87;-5,17;-0,57;-3,83;0,01;0,00;0,03;Artwork9
174,89;-5,16;-0,57;-3,80;0,01;0,00;0,03;Artwork9
174,90;-5,15;-0,57;-3,77;0,01;0,00;0,03;Artwork9
174,92;-5,15;-0,57;-3,74;0,01;0,00;0,03;Artwork9
174,93;-5,14;-0,57;-3,72;0,01;0,00;0,03;Artwork9
174,94;-5,13;-0,57;-3,69;0,01;0,00;0,03;Artwork9
174,96;-5,12;-0,57;-3,66;0,01;0,00;0,03;Artwork9
174,97;-5,11;-0,57;-3,64;0,01;0,00;0,03;Artwork9
174,99;-5,11;-0,57;-3,61;0,01;0,00;0,03;Artwork9
175,00;-5,10;-0,57;-3,59;0,01;0,00;0,03;Artwork9
175,01;-5,09;-0,57;-3,56;0,01;0,00;0,03;Artwork9
175,03;-5,08;-0,57;-3,53;0,01;0,00;0,03;Artwork9
175,04;-5,07;-0,57;-3,51;0,01;0,00;0,03;Artwork9
175,05;-5,06;-0,57;-3,48;0,01;0,00;0,03;Artwork9
175,07;-5,05;-0,57;-3,45;0,01;0,00;0,03;Artwork9
175,08;-5,04;-0,57;-3,43;0,01;0,00;0,03;Artwork9
175,10;-5,03;-0,57;-3,40;0,01;0,00;0,02;Artwork9
175,11;-5,02;-0,57;-3,38;0,01;0,00;0,03;Artwork9
175,12;-5,01;-0,57;-3,35;0,01;0,00;0,03;Artwork9
175,14;-5,00;-0,57;-3,32;0,01;0,00;0,03;Artwork9
175,15;-4,99;-0,57;-3,30;0,01;0,00;0,02;Artwork9
175,17;-4,97;-0,57;-3,27;0,01;0,00;0,03;Artwork9
175,18;-4,96;-0,57;-3,25;0,01;0,00;0,03;Artwork9
175,19;-4,95;-0,57;-3,22;0,01;0,00;0,03;Artwork9
175,21;-4,94;-0,57;-3,20;0,01;0,00;0,02;Artwork9
175,22;-4,93;-0,57;-3,17;0,01;0,00;0,03;Artwork9
175,24;-4,92;-0,57;-3,15;0,01;0,00;0,02;Artwork9
175,25;-4,90;-0,57;-3,12;0,01;0,00;0,03;Artwork9
175,26;-4,89;-0,57;-3,10;0,01;0,00;0,02;Artwork9
175,28;-4,88;-0,57;-3,07;0,01;0,00;0,03;Artwork9
175,29;-4,87;-0,57;-3,05;0,01;0,00;0,03;Artwork9
175,31;-4,86;-0,57;-3,02;0,01;0,00;0,03;Artwork9
175,32;-4,85;-0,57;-2,99;0,01;0,00;0,02;Artwork9
175,33;-4,84;-0,57;-2,97;0,01;0,00;0,03;Artwork9
175,35;-4,83;-0,57;-2,94;0,01;0,00;0,03;Artwork9
175,36;-4,82;-0,57;-2,92;0,01;0,00;0,03;Artwork9
175,38;-4,81;-0,57;-2,89;0,01;0,00;0,03;Artwork9
175,39;-4,80;-0,57;-2,87;0,01;0,00;0,02;Artwork9
175,40;-4,79;-0,57;-2,84;0,01;0,00;0,03;Artwork9
175,42;-4,78;-0,57;-2,81;0,01;0,00;0,03;Artwork9
175,43;-4,77;-0,57;-2,79;0,01;0,00;0,03;Artwork9
175,44;-4,76;-0,57;-2,76;0,01;0,00;0,03;Artwork9
175,46;-4,75;-0,57;-2,73;0,01;0,00;0,03;Artwork9
175,47;-4,74;-0,57;-2,71;0,01;0,00;0,03;Artwork9
175,49;-4,73;-0,57;-2,68;0,01;0,00;0,03;Artwork9
175,50;-4,73;-0,57;-2,65;0,01;0,00;0,03;Artwork9
175,51;-4,72;-0,57;-2,63;0,01;0,00;0,03;Artwork9
175,53;-4,71;-0,57;-2,60;0,01;0,00;0,03;Artwork9
175,54;-4,71;-0,57;-2,57;0,01;0,00;0,03;Artwork9
175,56;-4,70;-0,57;-2,55;0,00;0,00;0,03;Artwork9
175,57;-4,70;-0,57;-2,52;0,00;0,00;0,03;Artwork9
175,58;-4,70;-0,57;-2,49;0,00;0,00;0,03;Artwork9
175,60;-4,71;-0,57;-2,46;0,00;0,00;0,03;Artwork9
175,61;-4,71;-0,57;-2,45;0,00;0,00;0,01;Artwork9
175,63;-4,71;-0,57;-2,45;0,00;0,00;0,01;Artwork9
175,64;-4,71;-0,57;-2,45;0,00;0,00;0,00;Artwork9
