Zeit (s);Pos X;Pos Y;Pos Z;Bewegung X;Bewegung Y;Bewegung Z; Looking at Artwork;
48,46;3,21;-17,44;0,08;0,00;0,00;0,00;none
48,46;3,21;-17,44;0,08;0,00;0,00;0,00;none
48,48;3,21;-17,44;0,08;0,00;0,00;0,00;none
48,50;3,21;-17,44;0,08;0,00;0,00;0,00;none
48,51;3,21;-17,44;0,08;0,00;0,00;0,00;none
48,53;3,21;-17,44;0,08;0,00;0,00;0,00;none
48,54;3,21;-17,44;0,08;0,00;0,00;0,00;none
48,56;3,21;-17,44;0,08;0,00;0,00;0,00;none
48,58;3,21;-17,44;0,08;0,00;0,00;0,00;none
48,59;3,21;-17,44;0,08;0,00;0,00;0,00;none
48,61;3,21;-17,44;0,08;0,00;0,00;0,00;none
48,63;3,21;-17,44;0,08;0,00;0,00;0,00;none
48,64;3,21;-17,44;0,08;0,00;0,00;0,00;none
48,66;3,21;-17,44;0,08;0,00;0,00;0,00;none
48,67;3,21;-17,44;0,08;0,00;0,00;0,00;none
48,70;3,21;-17,44;0,08;0,00;0,00;0,00;none
48,72;3,21;-17,44;0,08;0,00;0,00;0,00;none
48,74;3,21;-17,44;0,08;0,00;0,00;0,00;none
48,76;3,21;-17,44;0,08;0,00;0,00;0,00;none
48,78;3,21;-17,44;0,08;0,00;0,00;0,00;none
48,80;3,21;-17,44;0,08;0,00;0,00;0,00;none
48,81;3,21;-17,44;0,08;0,00;0,00;0,00;none
48,82;3,21;-17,44;0,08;0,00;0,00;0,00;none
48,84;3,21;-17,44;0,08;0,00;0,00;0,00;none
48,86;3,21;-17,44;0,08;0,00;0,00;0,00;none
48,87;3,21;-17,44;0,08;0,00;0,00;0,00;none
48,89;3,21;-17,44;0,08;0,00;0,00;0,00;none
48,90;3,21;-17,44;0,08;0,00;0,00;0,00;none
48,92;3,21;-17,44;0,08;0,00;0,00;0,00;none
48,93;3,21;-17,44;0,08;0,00;0,00;0,00;none
48,94;3,21;-17,44;0,08;0,00;0,00;0,00;none
48,96;3,21;-17,44;0,08;0,00;0,00;0,00;none
48,97;3,21;-17,44;0,08;0,00;0,00;0,00;none
48,99;3,21;-17,44;0,08;0,00;0,00;0,00;none
49,00;3,21;-17,44;0,08;0,00;0,00;0,00;none
49,01;3,21;-17,44;0,08;0,00;0,00;0,00;none
49,03;3,21;-17,44;0,08;0,00;0,00;0,00;none
49,04;3,21;-17,44;0,08;0,00;0,00;0,00;none
49,05;3,21;-17,44;0,08;0,00;0,00;0,00;none
49,07;3,21;-17,44;0,08;0,00;0,00;0,00;none
49,08;3,21;-17,44;0,08;0,00;0,00;0,00;none
49,10;3,21;-17,44;0,08;0,00;0,00;0,00;none
49,11;3,21;-17,44;0,08;0,00;0,00;0,00;none
49,13;3,21;-17,44;0,08;0,00;0,00;0,00;none
49,14;3,21;-17,44;0,08;0,00;0,00;0,00;none
49,15;3,21;-17,44;0,08;0,00;0,00;0,00;none
49,17;3,21;-17,44;0,08;0,00;0,00;0,00;none
49,18;3,21;-17,44;0,08;0,00;0,00;0,00;none
49,19;3,21;-17,44;0,08;0,00;0,00;0,00;none
49,21;3,21;-17,44;0,08;0,00;0,00;0,00;none
49,22;3,21;-17,44;0,08;0,00;0,00;0,00;none
49,24;3,21;-17,44;0,08;0,00;0,00;0,00;none
49,25;3,21;-17,44;0,08;0,00;0,00;0,00;none
49,26;3,21;-17,44;0,08;0,00;0,00;0,00;none
49,28;3,21;-17,44;0,08;0,00;0,00;0,00;none
49,29;3,21;-17,44;0,08;0,00;0,00;0,00;none
49,31;3,21;-17,44;0,08;0,00;0,00;0,00;none
49,32;3,21;-17,44;0,08;0,00;0,00;0,00;none
49,33;3,21;-17,44;0,08;0,00;0,00;0,00;none
49,35;3,21;-17,44;0,08;0,00;0,00;0,00;none
49,36;3,21;-17,44;0,08;0,00;0,00;0,00;none
49,38;3,21;-17,44;0,08;0,00;0,00;0,00;none
49,39;3,21;-17,44;0,08;0,00;0,00;0,00;none
49,40;3,21;-17,44;0,08;0,00;0,00;0,00;none
49,42;3,21;-17,44;0,08;0,00;0,00;0,00;none
