Zeit (s);Pos X;Pos Y;Pos Z;Bewegung X;Bewegung Y;Bewegung Z; Looking at Artwork;
104,91;-3,11;-9,03;19,34;0,00;0,00;0,00;none
104,91;-3,11;-9,03;19,34;0,00;0,00;0,00;none
104,93;-3,11;-9,03;19,34;0,00;0,00;0,00;none
104,94;-3,11;-9,03;19,34;0,00;0,00;0,00;none
104,97;-3,11;-9,03;19,34;0,00;0,00;0,00;none
104,98;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,00;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,01;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,03;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,04;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,05;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,07;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,08;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,10;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,11;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,12;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,14;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,15;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,17;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,18;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,19;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,21;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,22;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,23;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,25;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,26;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,28;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,29;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,30;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,32;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,33;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,35;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,36;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,37;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,39;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,40;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,42;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,43;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,44;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,46;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,47;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,49;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,50;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,52;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,53;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,54;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,56;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,57;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,58;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,60;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,61;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,62;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,64;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,65;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,67;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,68;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,69;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,71;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,72;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,74;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,75;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,76;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,78;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,79;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,81;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,82;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,83;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,85;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,86;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,88;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,89;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,90;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,92;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,93;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,95;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,96;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,97;-3,11;-9,03;19,34;0,00;0,00;0,00;none
105,99;-3,11;-9,03;19,34;0,00;0,00;0,00;none
106,00;-3,11;-9,03;19,34;0,00;0,00;0,00;none
106,02;-3,11;-9,03;19,34;0,00;0,00;0,00;none
106,03;-3,11;-9,03;19,34;0,00;0,00;0,00;none
106,04;-3,11;-9,03;19,34;0,00;0,00;0,00;none
106,06;-3,11;-9,03;19,34;0,00;0,00;0,00;none
106,07;-3,11;-9,03;19,34;0,00;0,00;0,00;none
