Zeit (s);Pos X;Pos Y;Pos Z;Bewegung X;Bewegung Y;Bewegung Z; Looking at Artwork;
438,31;-3,05;-9,15;19,43;0,06;0,00;0,08;none
438,31;-2,99;-9,15;19,42;0,06;0,00;0,00;none
438,33;-2,95;-9,15;19,42;0,04;0,00;0,00;none
438,34;-2,93;-9,15;19,42;0,02;0,00;0,00;none
438,36;-2,90;-9,15;19,42;0,03;0,00;0,00;none
438,37;-2,87;-9,15;19,42;0,03;0,00;0,00;none
438,39;-2,84;-9,15;19,41;0,03;0,00;0,00;none
438,40;-2,82;-9,15;19,41;0,03;0,00;0,00;none
438,42;-2,79;-9,15;19,41;0,03;0,00;0,00;none
438,43;-2,76;-9,15;19,41;0,03;0,00;0,00;none
438,44;-2,73;-9,15;19,41;0,03;0,00;0,00;none
438,46;-2,70;-9,15;19,41;0,03;0,00;0,00;none
438,47;-2,67;-9,15;19,41;0,03;0,00;0,00;none
438,49;-2,64;-9,15;19,41;0,03;0,00;0,00;none
438,50;-2,62;-9,15;19,41;0,03;0,00;0,00;none
438,52;-2,59;-9,15;19,41;0,03;0,00;0,00;none
438,53;-2,56;-9,15;19,42;0,02;0,00;0,00;none
438,54;-2,54;-9,15;19,42;0,02;0,00;0,01;none
438,56;-2,52;-9,15;19,43;0,02;0,00;0,01;none
438,57;-2,51;-9,15;19,44;0,01;0,00;0,01;none
438,58;-2,50;-9,15;19,44;0,01;0,00;0,00;none
438,60;-2,49;-9,15;19,45;0,01;0,00;0,00;none
438,61;-2,49;-9,15;19,45;0,00;0,00;0,00;none
438,63;-2,49;-9,15;19,45;0,00;0,00;0,00;none
438,64;-2,49;-9,15;19,45;0,00;0,00;0,00;none
438,65;-2,49;-9,15;19,45;0,00;0,00;0,00;none
438,67;-2,49;-9,15;19,45;0,00;0,00;0,00;none
438,68;-2,49;-9,15;19,45;0,00;0,00;0,00;none
438,70;-2,49;-9,15;19,45;0,00;0,00;0,00;none
438,71;-2,49;-9,15;19,45;0,00;0,00;0,00;none
438,72;-2,49;-9,15;19,45;0,00;0,00;0,00;none
438,74;-2,49;-9,15;19,45;0,00;0,00;0,00;none
438,75;-2,49;-9,15;19,45;0,00;0,00;0,00;none
438,77;-2,49;-9,15;19,45;0,00;0,00;0,00;none
438,78;-2,49;-9,15;19,45;0,00;0,00;0,00;none
