Zeit (s);Pos X;Pos Y;Pos Z;Bewegung X;Bewegung Y;Bewegung Z; Looking at Artwork;
0;3,21;-17,58;0,8;0;0;0;none
0,2;3,21;-17,58;0,8;0;0;0;none
0,14;3,21;-17,58;0,8;0;0;0;none
0,17;3,21;-17,58;0,8;0;0;0;none
0,19;3,21;-17,58;0,8;0;0;0;none
0,21;3,21;-17,58;0,8;0;0;0;none
0,24;3,21;-17,58;0,8;0;0;0;none
0,27;3,21;-17,58;0,8;0;0;0;none
0,3;3,21;-17,58;0,8;0;0;0;none
0,33;3,21;-17,58;0,8;0;0;0;none
0,36;3,21;-17,58;0,8;0;0;0;none
0,39;3,21;-17,58;0,8;0;0;0;none
0,42;3,21;-17,58;0,8;0;0;0;none
0,44;3,21;-17,58;0,8;0;0;0;none
0,47;3,21;-17,58;0,8;0;0;0;none
0,5;3,21;-17,58;0,8;0;0;0;none
0,53;3,21;-17,58;0,8;0;0;0;none
0,55;3,21;-17,58;0,8;0;0;0;none
0,58;3,21;-17,58;0,8;0;0;0;none
0,61;3,21;-17,58;0,8;0;0;0;none
0,64;3,21;-17,58;0,8;0;0;0;none
0,67;3,21;-17,58;0,8;0;0;0;none
0,69;3,21;-17,58;0,8;0;0;0;none
0,72;3,21;-17,58;0,8;0;0;0;none
0,75;3,21;-17,58;0,8;0;0;0;none
0,78;3,21;-17,58;0,8;0;0;0;none
0,8;3,21;-17,58;0,8;0;0;0;none
0,83;3,21;-17,58;0,8;0;0;0;none
0,86;3,21;-17,58;0,8;0;0;0;none
0,89;3,21;-17,58;0,8;0;0;0;none
0,92;3,21;-17,58;0,8;0;0;0;none
0,94;3,21;-17,58;0,8;0;0;0;none
0,97;3,21;-17,58;0,8;0;0;0;none
1;3,21;-17,58;0,8;0;0;0;none
1,3;3,21;-17,58;0,8;0;0;0;none
1,5;3,21;-17,58;0,8;0;0;0;none
1,8;3,21;-17,58;0,8;0;0;0;none
1,11;3,21;-17,58;0,8;0;0;0;none
1,14;3,21;-17,58;0,8;0;0;0;none
1,17;3,21;-17,58;0,8;0;0;0;none
1,19;3,21;-17,58;0,8;0;0;0;none
1,22;3,21;-17,58;0,8;0;0;0;none
1,25;3,21;-17,58;0,8;0;0;0;none
1,28;3,21;-17,58;0,8;0;0;0;none
1,3;3,21;-17,58;0,8;0;0;0;none
1,33;3,21;-17,58;0,8;0;0;0;none
1,36;3,21;-17,58;0,8;0;0;0;none
1,39;3,21;-17,58;0,8;0;0;0;none
1,42;3,21;-17,58;0,8;0;0;0;none
1,44;3,21;-17,58;0,8;0;0;0;none
1,47;3,21;-17,58;0,8;0;0;0;none
1,5;3,21;-17,58;0,8;0;0;0;none
1,53;3,21;-17,58;0,8;0;0;0;none
1,55;3,21;-17,58;0,8;0;0;0;none
1,58;3,21;-17,58;0,8;0;0;0;none
1,61;3,21;-17,58;0,8;0;0;0;none
1,64;3,21;-17,58;0,8;0;0;0;none
1,67;3,21;-17,58;0,8;0;0;0;none
1,69;3,21;-17,58;0,8;0;0;0;none
1,72;3,21;-17,58;0,8;0;0;0;none
1,75;3,21;-17,58;0,8;0;0;0;none
1,78;3,21;-17,58;0,8;0;0;0;none
1,8;3,21;-17,58;0,8;0;0;0;none
1,83;3,21;-17,58;0,8;0;0;0;none
1,86;3,21;-17,58;0,8;0;0;0;none
1,89;3,21;-17,58;0,8;0;0;0;none
1,92;3,21;-17,58;0,8;0;0;0;none
1,94;3,21;-17,58;0,8;0;0;0;none
1,96;3,21;-17,58;0,8;0;0;0;none
