Zeit (s);Pos X;Pos Y;Pos Z;Bewegung X;Bewegung Y;Bewegung Z; Looking at Artwork;
86,21;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,21;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,23;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,24;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,27;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,29;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,31;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,32;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,33;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,35;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,36;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,37;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,39;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,40;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,42;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,43;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,44;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,46;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,47;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,49;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,50;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,51;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,53;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,54;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,56;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,57;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,58;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,60;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,61;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,63;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,64;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,65;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,67;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,68;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,70;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,71;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,72;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,74;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,75;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,77;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,78;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,79;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,81;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,82;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,84;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,85;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,86;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,88;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,89;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,90;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,92;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,93;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,95;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,96;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,97;-3,11;-9,03;19,34;0,00;0,00;0,00;none
86,99;-3,11;-9,03;19,34;0,00;0,00;0,00;none
87,00;-3,11;-9,03;19,34;0,00;0,00;0,00;none
87,02;-3,11;-9,03;19,34;0,00;0,00;0,00;none
87,03;-3,11;-9,03;19,34;0,00;0,00;0,00;none
87,04;-3,11;-9,03;19,34;0,00;0,00;0,00;none
87,06;-3,11;-9,03;19,34;0,00;0,00;0,00;none
87,07;-3,11;-9,03;19,34;0,00;0,00;0,00;none
87,08;-3,11;-9,03;19,34;0,00;0,00;0,00;none
87,10;-3,11;-9,03;19,34;0,00;0,00;0,00;none
87,11;-3,11;-9,03;19,34;0,00;0,00;0,00;none
87,13;-3,11;-9,03;19,34;0,00;0,00;0,00;none
87,14;-3,11;-9,03;19,34;0,00;0,00;0,00;none
87,15;-3,11;-9,03;19,34;0,00;0,00;0,00;none
87,17;-3,11;-9,03;19,34;0,00;0,00;0,00;none
87,18;-3,11;-9,03;19,34;0,00;0,00;0,00;none
87,20;-3,11;-9,03;19,34;0,00;0,00;0,00;none
87,21;-3,11;-9,03;19,34;0,00;0,00;0,00;none
87,23;-3,11;-9,03;19,34;0,00;0,00;0,00;none
87,24;-3,11;-9,03;19,34;0,00;0,00;0,00;none
87,25;-3,11;-9,03;19,34;0,00;0,00;0,00;none
87,27;-3,11;-9,03;19,34;0,00;0,00;0,00;none
87,28;-3,11;-9,03;19,34;0,00;0,00;0,00;none
87,29;-3,11;-9,03;19,34;0,00;0,00;0,00;none
87,31;-3,11;-9,03;19,34;0,00;0,00;0,00;none
87,32;-3,11;-9,03;19,34;0,00;0,00;0,00;none
87,34;-3,11;-9,03;19,34;0,00;0,00;0,00;none
87,35;-3,11;-9,03;19,34;0,00;0,00;0,00;none
87,36;-3,11;-9,03;19,34;0,00;0,00;0,00;none
87,38;-3,11;-9,03;19,34;0,00;0,00;0,00;none
87,39;-3,11;-9,03;19,34;0,00;0,00;0,00;none
87,40;-3,11;-9,03;19,34;0,00;0,00;0,00;none
87,42;-3,11;-9,03;19,34;0,00;0,00;0,00;none
87,43;-3,11;-9,03;19,34;0,00;0,00;0,00;none
