Zeit (s);Pos X;Pos Y;Pos Z;Bewegung X;Bewegung Y;Bewegung Z; Looking at Artwork;
188,56;-3,09;-9,15;19,42;0,02;0,00;0,08;none
188,56;-3,07;-9,15;19,42;0,02;0,00;0,00;none
188,58;-3,06;-9,15;19,42;0,01;0,00;0,00;none
188,59;-3,06;-9,15;19,42;0,01;0,00;0,00;none
188,60;-3,05;-9,15;19,42;0,01;0,00;0,00;none
188,62;-3,04;-9,15;19,42;0,01;0,00;0,00;none
188,63;-3,03;-9,15;19,42;0,01;0,00;0,00;none
188,64;-3,03;-9,15;19,42;0,01;0,00;0,00;none
188,66;-3,02;-9,15;19,42;0,01;0,00;0,00;none
188,67;-3,02;-9,15;19,42;0,00;0,00;0,00;none
188,69;-3,01;-9,15;19,42;0,00;0,00;0,00;none
188,71;-3,01;-9,15;19,42;0,00;0,00;0,00;none
188,72;-3,01;-9,15;19,42;0,00;0,00;0,00;none
188,73;-3,01;-9,15;19,42;0,00;0,00;0,00;none
188,74;-3,01;-9,15;19,42;0,00;0,00;0,00;none
188,76;-3,01;-9,15;19,42;0,00;0,00;0,00;none
188,77;-3,01;-9,15;19,42;0,00;0,00;0,00;none
188,79;-3,01;-9,15;19,42;0,00;0,00;0,00;none
188,80;-3,01;-9,15;19,42;0,00;0,00;0,00;none
188,82;-3,01;-9,15;19,42;0,00;0,00;0,00;none
188,83;-3,01;-9,15;19,42;0,00;0,00;0,00;none
188,84;-3,01;-9,15;19,42;0,00;0,00;0,00;none
188,86;-3,01;-9,15;19,42;0,00;0,00;0,00;none
188,87;-3,01;-9,15;19,42;0,00;0,00;0,00;none
188,89;-3,01;-9,15;19,42;0,00;0,00;0,00;none
188,90;-3,01;-9,15;19,42;0,00;0,00;0,00;none
188,91;-3,01;-9,15;19,42;0,00;0,00;0,00;none
188,93;-3,01;-9,15;19,42;0,00;0,00;0,00;none
188,94;-3,01;-9,15;19,42;0,00;0,00;0,00;none
188,96;-3,01;-9,15;19,42;0,00;0,00;0,00;none
188,97;-3,01;-9,15;19,42;0,00;0,00;0,00;none
188,98;-3,01;-9,15;19,42;0,00;0,00;0,00;none
189,00;-3,01;-9,15;19,42;0,00;0,00;0,00;none
189,01;-3,01;-9,15;19,42;0,00;0,00;0,00;none
189,03;-3,01;-9,15;19,42;0,00;0,00;0,00;none
189,04;-3,01;-9,15;19,42;0,00;0,00;0,00;none
189,05;-3,01;-9,15;19,42;0,00;0,00;0,00;none
189,07;-3,01;-9,15;19,42;0,00;0,00;0,00;none
189,08;-3,01;-9,15;19,42;0,00;0,00;0,00;none
189,10;-3,01;-9,15;19,42;0,00;0,00;0,00;none
189,11;-3,01;-9,15;19,42;0,00;0,00;0,00;none
189,12;-3,01;-9,15;19,42;0,00;0,00;0,00;none
